titulo,mais tocada,letra,compositor
Morro Velho,0,"No sertão da minha terra Fazenda é o camarada que ao chão se deu Fez a obrigação com força Parece até que tudo aquilo ali é seu Só poder sentar no morro E ver tudo verdinho, lindo a crescer Orgulhoso camarada de viola em vez de enxada </p>Filho de branco e do preto Correndo pela estrada atrás de passarinho Pela plantação adentro Crescendo os dois meninos, sempre pequeninos</p>Peixe bom dá no riacho De água tão limpinha, dá pro fundo ver Orgulhos camarada conta histórias pra moçada</p>Filho do sinhô vai embora É tempo e estudo na cidade grande Parte, tem olhos tristes Deixando o companheiro na estação distante ""Não me esqueça amigo, eu vou voltar"" Some longe o trenzinho ao deus-dará</p>Quando volta já é outro Trouxe até sinhá-mocinha para apresentar Linda como a luz da lua Que em lugar nenhum rebrilha como lá Já tem nome de doutor E agora na fazenda é quem vai mandar Seu velho camarada já não brinca, mas trabalha</p>",milton nascimento
Mucuripe,0,"As velas do Mucuripe Vão sair para pescar Vou levar as minhas mágoas Pra águas fundas do mar Hoje à noite namorar Sem ter medo de saudade Sem vontade de casar Calça nova de riscado Paletó de linho branco Que até o mês passado Lá no campo 'inda era flor Sob o meu chapéu quebrado O sorriso ingênuo e franco De um rapaz novo encantado Com vinte anos de amor Aquela estrela é dela Vida, vento, vela leva-me daqui </p>",antonio carlos belchior / fagner
Mulata Assanhada,0,"Ai, mulata assanhada Que passa com graça Fazendo pirraça Fingindo inocente Tirando o sossego da gente </p>Ai, mulata se eu pudesse E se meu dinheiro desse Eu te dava sem pensar Essa terra, este céu, este mar E ela finge que não sabe Que tem feitiço no olhar</p>Ai, mulata assanhada (...)</p>Ai, meu Deus, que bom seria Se voltasse a escravidão Eu pegava a escurinha Prendia no meu coração E depois a pretoria É quem resolvia a questão</p>Ai, mulata assanhada (...)</p>",ataulfo alves
Mulheres de Atenas,0,"Mirem-se no exemplo daquelas mulheres de Atenas Vivem por seus maridos, orgulho e raça de Atenas Quando amadas se perfumam Se banham com leite, se arrumam  Suas melenas Quando fustigadas não choram, se ajoelham Pedem, imploram mais duras penas, cadenas  </p>Mirem-se no exemplo daquelas mulheres de Atenas Sofrem por seus maridos poder e força de Atenas Quando eles embarcam soldados  Elas tecem longos bordados Mil quarentenas E quando eles voltam sedentos querem arrancar violentos Carícias plenas, obcenas</p>Mirem-se no exemplo daquelas mulheres de Atenas Despem-se pros maridos, heróis e amantes de Atenas Quando eles se entopem de vinho  Costumam buscar o carinho De outras falenas Mas no fim da noite, aos pedaços, quase sempre voltam Pros braços de suas pequenas, Helenas</p>Mirem-se no exemplo daquelas mulheres de Atenas Geram pros seus maridos os novos filhos de Atenas Elas não têm gosto ou vontade nem defeitos  Nem qualidades, têm medo apenas Não tem sonho, só têm presságios O seu homem, mares, naufrágios Lindas sirenas, morenas</p>Mirem-se no exemplo daquelas mulheres de Atenas Temem por seus maridos, bravos guerreiros de Atenas As jovens viúvas marcadas e as gestantes abandonadas Não fazem cenas Vestem-se de negro, se encolhem, se conformam E se recobrem as suas novenas, serenas</p>Mirem-se no exemplo daquelas mulheres de Atenas Cessam por seus maridos orgulho e raça de Atenas</p>",chico buarque
Mundo de Paz,0,"É pra frente que se anda Caminhando sem olhar pra trás É pra frente que se anda Caminhando sem olhar pra trás </p>É como a roda da história Que nunca foi de parar A um turbilhão De anseios despertando Nossa voz esperando</p>Esperança esperando esperança E roda vai seguindo Sem ter de olhar pra frente Sem olhar pra trás No olhar, no olhar, no olhar</p>",tulio piva
Mundo Deserto,0,"No mundo deserto de almas negras Me visto de branco Me curo da vida sofrida, sentida Que deram pra mim </p>No mundo deserto de almas negras Sorriso não nego Mas vejo um sol cego Querendo queimar o que resta de mim Vivo no mundo deserto de almas negras Vivo no mundo deserto de almas negras Vivo no mundo deserto de almas negras</p>Na vontade de verdade Eu quero ficar E não acredito no dito maldito Que o amor já morreu</p>Tenho fé que o meu país Ainda vai dar amor pro mundo Um amor tão profundo, tão grande Que vai reviver quem morrer</p>",erasmo carlos / roberto carlos
"Mundo Novo, Vida Nova",0,"Buscar um mundo novo, vida nova E ver, se dessa vez, faço um final feliz Deixar de lado Aquelas velhas estórias O verso usado O canto antigo Vou dizer adeus Fazer de tudo e todos bela lembrança Deixar de ser só esperança E por minhas mãos, lutando me superar Vou traçar no tempo meu próprio caminho E assim abrir meu peito ao vento Me libertar De ser somente aquilo que se espera Em forma, jeito, luz e cor E vou Vou pegar um mundo novo, vida nova Vou pegar um mundo novo, vida nova. </p>",luiz gonzaga jr
Murmúrio,0,"Vai nesta canção Meu último adeus Coração, sonha em vão Com os beijos seus </p>Foi esta canção Que eu murmurei E também, longe amei Murmuraste, eu sei</p>Há neste murmúrio uma saudade A vontade louca de voltar Ser como era antes, mesmo por instantes E depois morrer pra não chorar</p>Vai, vai nesta canção...</p>",djalma ferreira / luiz antonio
Na Baixa do Sapateiro,0,"Bahia, terra da felicidade Moreno! Eu ando louca de saudade Meu Senhor do Bonfim Arranje outro moreno Igualzinho, prá mim... </p>Na Baixa do Sapateiro Eu encontrei um dia Um moreno mais folgado Da Bahia Pedi-lhe um beijo, não deu Um abraço, sorriu Pedi-lhe a mão Não quis dar Fugiu...</p>Bahia Terra de felicidade Moreno! Eu ando louca de saudade Meu Senhor do Bonfim Arranje outro moreno Igualzinha prá mim Aí Bahia, aí, aí... Aí Bahia, aí, aí...</p>",ary barroso
Na Batucada Da Vida,0,"No dia em que eu apareci no mundo Juntou uma porção de vagabundo da orgia De noite teve samba e batucada Que acabou de madrugada em grossa pancadaria Depois do meu batismo de fumaça Mamei um litro e meio de cachaça - bem puxados E fui adormecer como um despacho Deitadinha no capacho na porta dos enjeitados Cresci olhando a vida sem malícia Quando um cabo de polícia despertou meu coração E como eu fui pra ele muito boa Me soltou na rua à toa, desprezada como um cão E hoje que eu sou mesmo da virada Que topo qualquer parada Que por Deus fui esquecida Irei cada vez mais me esmolambado Seguirei sempre cantando Na Batucada da vida </p>",ary barroso / luis peixoto
Nada Será Como Antes,0,"Eu já estou com o pé nessa estrada Qualquer dia a gente se vê Sei que nada será como antes amanhã </p>Que notícias me dão dos amigos? Que notícias me dão de você? Sei que nada será como está, amanhã ou depois de amanhã Resistindo na boca da noite um gosto de sol</p>Num domingo qualquer, qualquer hora Ventania em qualquer direção Sei que nada será como antes, amanhã</p>Que notícias me dão dos amigos? Que notícias me dão de você? Sei que nada será como está, amanhã ou depois de amanhã Resistindo na boca da noite um gosto de sol</p>",milton nascimento / ronaldo bastos
Nao Tenha Medo,0,"Tenha medo não, tenha medo não, tenha medo não. Nada é pior do que tudo, nada é pior do que tudo. Nem um não, nem um sinal, nem um ladrão, nem uma escuridão, nada é pior do que tudo que você já tem no seu coração mudo... Tenha medo não, tenha medo não, não tenha medo não, tenha medo não, nada é pior do que tudo, nada é pior do que tudo. Nem um cão, nem um dragão, nem um avião, nenhuma assombração. Nada é pior do que tudo que você já tem no seu coração mudo... Tenha medo não, tenha medo não, não tenha medo não, tenha medo não. Nada é pior do que tudo, nada é pior do que tudo. Nem um chão, nem um porão, nem uma prisão, nem uma solidão... Nada é pior do que tudo que você já tem no seu coração mudo... Tenha medo não, tenha medo não, não tenha medo não, tenha medo não, nada é pior do que tudo, nada é pior do que tudo... Não tenha medo não, tenha medo não, tenha medo não, tenha medo não, nada é pior do que tudo, nada é pior do que tudo... Não tenha medo não, tenha medo não, não tenha medo não, tenha medo não, nada é pior do que tudo... </p>",caetano veloso
Nega do Cabelo Duro,0,"Ah! Ouve essas fonte murmurantes Onde eu mato minha sede E onde a lua vem brincar Ah! Esse Brasil lindo e trigueiro É o meu Brasil, brasileiro Terra de samba e pandeiro </p>Brasil, pra mim, Brasil, Brasil, pra mim</p>Nega do cabelo duro Qual é o pente que te penteia Qual é o pente que te penteia Qual é o pente que te penteia, ô nega</p>Teu cabelo está a moda E o teu corpo bamboleia Minha nega, meu amor Qual é o pente que te penteia, ô nega</p>Brasil, pra mim, Brasil, pra mim Brasil</p>",nao identificado
No Balanço do Meu Samba,0,"1,2,3, balançou 1,2,3, o meu samba eu quero assim Requebra e vai por mim </p>1,2,3, vai não vai 1,2,3, ouve o prato a marcar O nosso balançar</p>Faz um passo todo figurado E segue o rebolado A onda do balanço me enrolou</p>Eu não posso parar Vejo o tempo correr sem me cansar Você pode notar</p>Batam palmas para quem gostou Do meu samba que a ninguém negou</p>De todo o coração Sensação Enquanto balançou</p>",nao identificado
No Céu da Vibração,0,"Os homens são mortais todos os animais os vegetais  também o são </p>como será  não ser assim? não precisar  o começo, o meio, o fim?</p>a encarnação, Deus, só será  não estar aqui nem lá? e tão somente andar ao léu  no céu da vibração?</p>para os olhos, esse amor para os ouvidos, o som  para os corações, o fogo do amor  e para os puros, o que é bom </p>só me resta agradecer  e aguardar a ocasião de tão somente andar ao léu  no céu da vibração!</p>",gilberto gil
No Dia Que Eu Vim Embora,0,"No dia em que eu vim-me embora minha mãe chorava em ai  Minha irmã chorava em ui e eu nem olhava pra trás  No dia que eu vim-me embora não teve nada de mais  Mala de couro forrada com pano forte brim cáqui  Minha avó já quase morta, minha mãe até a porta  Minha irmã até a rua e até o porto meu pai  O qual não disse palavra durante todo o caminho  E quando eu me vi sozinho, vi que não entendia nada  Nem de pro que eu ia indo nem dos sonhos que eu sonhava  Senti apenas que a mala de couro que eu carregava  Embora estando forrada fedia, cheirava mal  Afora isto ia indo, atravessando, seguindo  Nem chorando nem sorrindo sozinho pra Capital  Nem chorando nem sorrindo sozinho pra Capital  Sozinho pra Capital  Sozinho pra Capital  Sozinho pra Capital... </p>",gilberto gil
Noite Dos Mascarados,0,"Quem é você?  Adivinha se gosta de mim  Hoje os dois mascarados procuram  os seus namorados perguntando assim  </p>Quem é você, diga logo que eu quero saber o seu jogo  Que eu quero morrer no seu bloco  Que eu quero me arder no seu fogo </p>Eu sou seresteiro, poeta e cantor  O meu tempo inteiro só zombo do amor  Eu tenho um pandeiro  Só quero um violão  Eu nado em dinheiro  Não tenho um tostão </p>Fui porta-estandarte, não sei mais dançar  Eu, modéstia à parte, nasci prá sambar  Eu sou tão menina  Meu tempo passou  Eu sou colombina  Eu sou pierrô </p>Mas é carnaval  Não me diga mais quem é você  Amanhã tudo volta ao normal  Deixa a festa acabar  Deixa o barco corre  Deixa o dia raiar que hoje eu sou  Da maneira que você me quer  O que você pedir eu lhe dou  Seja você quem for  Seja o que Deus quiser  Seja você quem for  Seja o que Deus quiser</p>",chico buarque
Nós e o Mar,0,"Lá se vai mais um dia assim, E a vontade que não tenha fim, este sol. É viver, ver chegar ao fim, Essa onda que cresceu, morreu aos seus pés. E olhar pra o céu que é tão bonito, E olhar pra esse olhar perdido Nesse mar azul. Uma onda nasceu, calma desceu sorrindo, Lá vem vindo. Lá se vai mais um dia assim, Nossa praia que não tem mais fim, acabou. Vai subindo uma lua assim, E a camélia que flutua nua no céu </p>",roberto menescal / ronaldo boscoli
Nos Teus Lábios,0,"Nos teus olhos vejo a luz Com que sempre sonhei Nos teus lábios Sinto os beijos que às vezes roubei </p>Vem de novo a saudade em meu peito apertar E por isso eu canto Os teus olhos As estrelas refletem o brilhar Dos teus lábios Beijos mil me fazem lembrar</p>Desde então não sonho e nem vivo Porque, amor, só posso encontrar nos teus lábios E os teus olhos quero olhar</p>Sim, teus olhos quero olhar.</p>",ataliba santos / haroldo eiras
Nova Estação,0,"Nova esperança Bate coração Renascer cada dia Com a luz da manhã </p>Despertar sem medo Enganar a dor Disfarçar essa mágoa Que anda solta no ar</p>Ter que acreditar No regresso da estação Como o sol volta a brilhar Com as chuvas de verão</p>Ter que acreditar Só pra ter razão De sonhar Mais uma vez</p>Nova esperança Bate coração Renascer cada dia Com a luz da manhã</p>Semear a terra Certo de colher Da semente, o fruto Depois descansar</p>",luiz guedes / thomas roth
Noves Fora,0,"Meu Deus, o que é que faço Tua beleza ta me carregando pelo braço </p>Da laranja eu quero um gomo Do limão quero um pedaço E da menina mais bonita Eu quero o beijo e o abraço É tudo ou nada Noves fora, nada</p>Já rezei até pro meu santo Na terra do Canindé Que me dê um homem grande Que pequeno não dá pé É tudo ou nada Noves fora, nada</p>A tua falta somada A minha vida tão diminuída Com esta dor multiplicada Pelo fator despedida</p>Deixou minh'alma muito dividida Em frações tão desiguais E desde a hora em que você foi embora Eu sou um zero e nada mais</p>Um, dois, três, ene, infinito do meu lado esquerdo você quer é demais Ah, meu Deus, o que que faço</p>",antonio carlos belchior / fagner
Nunca Mais,0,"Eu tentei te escrever Mas depois desisti Preferi te falar Assim a sós Terminar nosso amor Para mim é melhor Para nós é melhor Convém à nós Convém, amor Nunca mais vou querer o teu beijo Nunca mais Nunca mais quero ter teu amor Nunca mais Uma vez me pediste sorrindo E eu voltei Outra vez me pediste chorando Eu voltei Mas agora não posso, não quero Nunca mais O que tu me fizeste amor Foi demais </p>",dorival caymmi
O Amor Em Paz,0,"Eu amei E amei, ai de mim, muito mais Do que devia amar E chorei Ao sentir que iria sofrer E me desesperar </p>Foi então Que da minha infinita tristeza Aconteceu você Encontrei em você A razão de viver e de amar em paz E não sofrer mais Nunca mais Pois o amor é a coisa mais triste Quando se desfaz</p>",antonio carlos jobim / vinicius de moraes
